,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,name,errors,type
313,4.8,7,4,3,2,10,236,7.0,23.6,18,16,2,4,18,3,0,17.22222222222222,23.0,17.263492063492066,23.035405643738976,Exam2017_DOv_12_1.txt,2,1
315,3.0625,4,1,1,2,16,187,4.375,11.6875,15,13,2,6,10,1,0,11.133333333333333,13.4,11.439619824619824,13.863517038517037,Exam2017_DPe_83_1.txt,3,1
316,4.75,6,3,1,2,8,163,4.25,20.375,12,10,2,3,11,0,0,16.142857142857142,21.0,16.047278911564625,21.06020408163265,Exam2014_ASt_1_1.txt,4,1
317,2.625,5,1,0,0,8,149,7.5,18.625,14,14,0,3,6,0,1,17.285714285714285,20.142857142857142,16.70340136054422,19.387414965986395,Exam2017_OBy_99_1.txt,1,1
318,4.0,5,2,0,1,8,152,7.875,19.0,12,10,2,4,8,0,2,18.142857142857142,22.714285714285715,17.401020408163266,21.585374149659863,Exam2014_EPa_2_1.txt,1,1
320,4.375,6,3,7,1,8,194,6.25,24.25,14,11,3,3,11,6,0,20.857142857142858,26.142857142857142,20.85,26.68163265306123,Exam2019_EEr_131_1.txt,1,1
321,4.111111111111111,7,1,0,0,9,165,4.4444444444444455,18.33333333333333,10,10,0,9,8,1,0,16.375,21.75,16.04940476190476,20.41577380952381,Exam2017_ESa_36_1.txt,5,1
323,5.428571428571429,8,3,3,0,7,186,8.285714285714286,26.57142857142857,11,9,2,7,10,2,1,21.66666666666667,26.5,20.85,26.28611111111111,Exam2019_ABu_48_1.txt,2,1
324,4.5555555555555545,9,3,0,4,9,180,4.333333333333333,20.0,15,11,4,3,11,0,1,17.0,22.25,17.523660714285715,22.69627976190476,Exam2016_ZEv_21_1.txt,1,1
326,4.166666666666667,7,2,1,2,12,261,11.166666666666664,21.75,19,16,3,2,16,0,2,21.272727272727277,26.54545454545455,23.049898333989248,28.153328741965105,Exam2014_DAr_4_1.txt,3,1
333,5.375,9,1,3,7,8,236,6.375,29.5,19,12,7,2,17,1,0,26.142857142857142,30.85714285714285,28.625510204081632,33.65714285714286,Exam2017_EGe_16_1.txt,1,1
334,3.7058823529411766,6,2,3,0,17,275,5.0,16.176470588235293,18,18,0,8,16,2,1,14.4375,19.0,14.013399881368631,18.160734404484405,Exam2014_EEm_36_1.txt,7,1
335,3.5909090909090917,7,0,3,0,22,336,7.045454545454546,15.272727272727272,32,28,4,9,10,3,3,13.714285714285715,17.476190476190474,13.109070099433875,16.622243670297628,Exam2016_JSl_36_1.txt,15,1
337,3.583333333333333,8,0,5,0,12,189,4.083333333333333,15.75,13,12,1,1,11,4,2,13.727272727272728,18.09090909090909,14.026656172110718,17.842680047225503,Exam2016_MTsy_42_1.txt,1,1
338,3.2,4,0,0,1,10,166,6.3,16.6,13,12,1,1,11,0,1,14.333333333333336,18.33333333333333,15.399338624338624,19.228880070546733,Exam2014_EPa_40_1.txt,3,1
339,3.3,5,0,4,0,10,213,8.7,21.3,15,13,2,3,11,3,1,17.0,21.0,17.8944885361552,22.302777777777774,Exam2017_ABl_9_1.txt,1,1
340,3.8333333333333335,6,2,6,0,12,159,4.5,13.25,6,6,0,4,5,6,0,8.272727272727273,11.545454545454543,8.566128820674276,11.300987144168964,Exam2017_OBy_168_1.txt,3,1
341,2.636363636363636,4,0,1,2,11,169,5.636363636363638,15.363636363636363,14,11,3,3,5,1,0,12.0,15.2,12.48845238095238,16.092103174603174,Exam2017_OBy_106_1.txt,1,1
342,5.75,9,4,9,2,8,200,4.0,25.0,14,11,3,10,6,9,0,17.857142857142858,23.285714285714285,17.700680272108844,22.57823129251701,Exam2017_EGe_219_1.txt,3,1
345,4.9230769230769225,9,3,5,7,13,343,7.0,26.384615384615387,25,16,9,7,21,4,1,22.66666666666667,29.41666666666667,25.13118085618085,33.08864838864839,Exam2017_EGe_200_1.txt,3,1
346,4.333333333333333,6,3,2,1,9,217,8.444444444444445,24.11111111111111,14,13,1,6,9,2,0,19.0,24.25,17.134821428571428,21.96458333333333,Exam2016_NMa_23_1.txt,9,1
347,4.5,7,3,0,3,10,194,5.8,19.4,11,9,2,5,10,0,0,16.11111111111111,19.222222222222214,16.289021164021165,20.279276895943564,Exam2019_ABu_100_1.txt,5,1
350,5.0,8,3,6,3,9,183,7.0,20.33333333333333,9,7,2,3,12,6,0,16.0,20.0,16.933035714285715,22.411755952380947,Exam2014_AMe_25_1.txt,2,1
351,4.5,5,4,1,1,2,26,1.5,13.0,3,2,1,0,1,1,0,9.0,13.0,9.0,13.0,Exam2017_OBy_25_1.txt,1,1
355,4.833333333333333,8,3,7,4,12,249,6.0,20.75,15,10,5,7,12,3,1,14.909090909090908,19.454545454545453,16.047904368358914,20.07440640167913,Exam2016_EKu_52_1.txt,5,1
359,7.0,9,4,1,2,5,192,7.8,38.4,10,6,4,6,13,0,0,30.0,38.5,30.1875,39.270833333333336,Exam2017_MPa_78_1.txt,1,1
361,4.363636363636363,6,3,5,3,11,239,5.454545454545454,21.727272727272727,14,10,4,2,16,2,2,17.2,22.4,17.256587301587302,22.54936507936508,Exam2017_EGe_191_1.txt,1,1
362,5.7,11,3,6,1,10,309,9.0,30.9,19,17,2,12,12,3,1,22.55555555555556,31.66666666666667,23.10873015873016,31.55687830687831,Exam2017_EGe_215_1.txt,2,1
363,5.571428571428571,10,3,4,1,7,178,9.285714285714286,25.42857142857143,16,12,4,5,17,4,0,18.83333333333333,26.83333333333333,19.23333333333333,26.81111111111111,Exam2017_ESa_17_1.txt,10,1
366,3.866666666666666,7,2,7,0,15,250,4.733333333333333,16.666666666666668,17,17,0,6,15,7,0,13.071428571428571,17.642857142857142,12.468867640296214,16.795373673945104,Exam2016_JSl_70_1.txt,1,1
368,3.111111111111111,5,2,0,2,9,147,5.777777777777778,16.333333333333332,12,10,2,3,6,0,0,14.25,16.625,14.960267857142856,17.729761904761904,Exam2017_ABl_32_1.txt,2,1
371,4.083333333333333,8,2,7,2,12,221,5.166666666666667,18.416666666666668,14,12,2,4,13,7,1,13.909090909090908,17.272727272727273,18.45389282434737,22.141305916305924,Exam2016_JSl_109_1.txt,2,1
373,5.666666666666668,9,4,3,6,9,222,8.777777777777779,24.66666666666667,15,6,9,1,12,2,1,19.375,25.0,19.651488095238093,25.965625,Exam2016_ZEv_36_1.txt,4,1
374,4.333333333333333,6,3,2,1,9,228,8.11111111111111,25.33333333333333,17,14,3,3,10,1,2,20.75,25.5,21.602827380952377,27.11979166666667,Exam2014_DAr_25_1.txt,3,1
376,5.5,10,3,1,0,6,169,1.6666666666666667,28.16666666666667,8,5,3,3,7,0,0,20.6,26.6,23.33333333333333,29.9,Exam2016_OR_89_1.txt,11,1
377,6.125,10,3,4,4,8,250,3.625,31.25,16,10,6,7,12,4,0,29.57142857142857,37.42857142857143,26.373809523809523,34.77619047619048,Exam2019_EEr_281_1.txt,1,1
378,4.8,7,3,3,1,10,185,4.5,18.5,15,10,5,5,8,2,1,14.888888888888893,18.11111111111111,15.105820105820104,17.668386243386248,Exam2017_EGe_107_1.txt,4,1
379,3.875,6,2,0,0,8,139,6.375,17.375,10,10,0,0,10,0,0,13.571428571428571,17.142857142857142,12.587414965986396,16.65714285714286,Exam2019_EEr_142_1.txt,2,1
380,3.555555555555556,5,1,1,0,9,135,3.0,15.0,8,8,0,8,9,1,0,14.5,19.5,13.672023809523813,17.259821428571428,Exam2014_EZa_11_1.txt,1,1
382,3.8,6,2,4,3,10,149,4.2,14.9,18,15,3,3,8,3,1,10.666666666666666,15.22222222222222,11.350749559082892,15.68641975308642,Exam2017_OBy_60_1.txt,1,1
385,3.0,4,2,0,0,14,196,5.928571428571429,14.0,16,16,0,4,10,0,0,13.615384615384617,15.923076923076923,14.320779007317473,16.738303363303366,Exam2017_OBy_101_1.txt,1,1
387,4.111111111111111,6,2,2,4,9,184,6.111111111111112,20.444444444444443,14,7,7,4,13,1,0,21.5,25.875,19.513244047619047,23.89747023809524,Exam2017_MPa_61_1.txt,4,1
388,5.571428571428571,12,3,4,2,7,184,12.857142857142858,26.285714285714285,12,9,3,3,7,2,2,20.83333333333333,26.5,20.68888888888889,26.266666666666666,Exam2016_ZEv_42_1.txt,4,1
389,3.888888888888889,8,2,2,0,9,184,5.0,20.444444444444443,14,13,1,2,9,2,0,16.375,21.25,15.750148809523813,20.28214285714286,Exam2014_ASt_17_1.txt,2,1
390,5.2,7,4,1,1,5,159,13.8,31.8,9,8,1,3,8,0,1,24.0,32.5,25.27083333333333,34.625,Exam2016_ZEv_39_1.txt,2,1
393,4.222222222222221,6,2,2,2,9,174,5.111111111111111,19.33333333333333,18,15,3,2,14,1,0,14.0,18.625,14.159375,18.070089285714285,Exam2014_ESha_19_1.txt,2,1
395,3.727272727272727,6,2,0,2,11,178,5.909090909090909,16.181818181818183,17,13,4,5,6,0,1,13.4,15.7,13.127857142857144,15.483174603174604,Exam2014_EPa_53_1.txt,8,1
396,4.0,7,2,0,2,10,203,4.2,20.3,19,14,5,2,10,0,0,16.444444444444443,20.666666666666668,15.908641975308642,19.687257495590828,Exam2017_ABl_23_1.txt,1,1
397,4.222222222222221,6,2,2,0,9,174,8.333333333333334,19.33333333333333,12,10,2,3,9,2,1,16.75,21.5,16.038095238095238,20.335714285714285,Exam2016_NMa_3_1.txt,12,1
399,4.6,9,2,2,1,10,193,5.9,19.3,14,10,4,6,9,3,2,14.22222222222222,19.444444444444443,14.479188712522044,18.965828924162253,Exam2019_ABu_50_1.txt,6,1
402,3.8181818181818175,6,1,2,5,11,224,5.8181818181818175,20.363636363636363,20,17,3,8,8,1,1,22.9,26.5,22.297936507936512,26.24559523809524,Exam2016_OR_109_1.txt,2,1
406,4.0,8,1,1,1,11,195,7.272727272727272,17.727272727272727,13,12,1,6,16,1,0,14.8,18.6,14.988809523809524,18.690873015873017,Exam2017_EGe_140_1.txt,2,1
407,3.583333333333333,8,1,3,1,12,155,5.333333333333333,12.916666666666664,17,15,2,3,14,1,1,10.909090909090908,13.181818181818182,9.81015676242949,12.21176702085793,Exam2017_NMya_26_1.txt,4,1
408,3.9090909090909087,6,3,2,0,11,199,4.636363636363637,18.09090909090909,12,12,0,8,7,1,1,14.9,19.0,14.860952380952382,18.57297619047619,Exam2017_VSa_35_1.txt,1,1
410,4.5555555555555545,7,2,2,10,9,212,7.111111111111112,23.55555555555556,16,8,8,3,8,2,0,20.75,25.25,19.44375,24.047172619047625,Exam2016_OR_110_1.txt,1,1
412,4.75,7,3,2,1,8,169,8.125,21.125,11,11,0,4,5,2,0,18.285714285714285,23.0,17.865986394557826,22.29523809523809,Exam2017_KTR_14_1.txt,4,1
413,6.375,9,5,2,2,8,259,5.0,32.375,17,11,6,8,18,3,0,21.142857142857142,31.85714285714285,27.815986394557815,37.47380952380952,Exam2016_OR_96_1.txt,6,1
416,3.7692307692307687,5,2,3,6,13,224,4.230769230769232,17.23076923076923,11,8,3,10,10,2,0,17.083333333333332,20.08333333333333,16.130465367965368,19.198758417508422,Exam2019_EEr_153_1.txt,7,1
418,4.111111111111111,6,2,0,2,9,238,6.777777777777778,26.444444444444446,16,14,2,4,10,0,0,21.375,25.875,23.768452380952382,29.195982142857147,Exam2017_VSa_88_1.txt,4,1
419,3.25,5,1,0,0,12,170,7.5,14.166666666666664,18,18,0,2,4,0,0,11.181818181818182,13.454545454545457,13.6127836809655,16.58844287026105,Exam2017_ESa_54_1.txt,2,1
420,4.4,7,3,4,5,10,268,12.6,26.8,25,13,12,10,5,5,0,23.88888888888889,30.0,20.652777777777786,26.229717813051145,Exam2017_VSa_62_1.txt,4,1
421,3.9090909090909087,5,2,2,3,11,208,5.2727272727272725,18.90909090909091,17,14,3,4,12,2,0,15.7,19.5,16.650714285714287,20.256071428571428,Exam2017_ABl_12_1.txt,1,1
424,4.357142857142857,10,2,11,2,14,202,2.2857142857142856,14.428571428571429,17,15,2,2,8,8,0,14.076923076923077,17.076923076923073,12.304989668451205,15.233294483294484,Exam2017_OBy_20_1.txt,2,1
426,5.230769230769232,12,3,8,5,13,341,8.538461538461537,26.23076923076923,21,17,4,7,24,6,0,22.41666666666667,26.75,27.86452621452621,33.794919432419434,Exam2014_ASt_29_1.txt,11,1
429,4.333333333333333,7,2,0,0,12,211,5.416666666666668,17.583333333333332,22,18,4,5,6,2,0,19.272727272727277,22.09090909090909,18.14999344090253,21.654283090646725,Exam2014_EEm_11_1.txt,3,1
431,4.5555555555555545,7,2,1,2,9,193,6.111111111111112,21.444444444444443,12,10,2,8,10,1,0,17.875,22.5,17.682291666666668,22.160714285714285,Exam2014_VPe_40_1.txt,5,1
435,5.285714285714286,7,0,6,3,7,229,7.571428571428571,32.714285714285715,15,7,8,2,6,2,1,24.0,33.0,24.53333333333333,32.83888888888889,Exam2014_VPe_17_1.txt,1,1
437,4.214285714285714,8,2,5,2,14,239,6.785714285714287,17.071428571428573,17,14,3,5,13,3,2,14.846153846153848,19.0,14.50683931453162,18.7526524757294,Exam2014_ADe_10_1.txt,4,1
438,5.0,10,2,13,3,10,245,5.5,24.5,10,8,2,4,16,13,0,24.444444444444446,29.11111111111111,20.89232804232804,25.804232804232804,Exam2016_EKu_39_1.txt,7,1
441,6.0,9,3,6,4,8,249,4.0,31.125,22,19,3,11,9,5,0,28.42857142857143,36.142857142857146,23.97108843537415,30.543197278911567,Exam2016_JSl_159_1.txt,8,1
446,3.636363636363636,7,2,0,0,11,188,3.727272727272727,17.09090909090909,16,16,0,7,14,0,0,14.8,19.2,15.815238095238096,19.577936507936503,Exam2017_ESa_56_1.txt,2,1
451,4.181818181818182,6,2,1,2,11,223,7.0,20.272727272727277,17,14,3,4,16,1,0,18.5,21.9,16.732738095238098,20.338809523809523,Exam2016_OR_103_1.txt,3,1
456,6.625,9,4,9,8,8,230,3.125,28.75,12,6,6,2,14,5,4,23.714285714285715,31.714285714285715,26.70408163265306,34.248979591836736,Exam2016_EKu_182_1.txt,3,1
458,4.75,8,3,2,0,12,245,4.083333333333333,20.416666666666668,15,14,1,6,10,1,2,15.0,20.727272727272727,14.039718614718616,19.66631903450085,Exam2016_OR_67_1.txt,8,1
460,4.75,7,3,5,3,8,174,6.625,21.75,12,9,3,9,7,5,0,18.857142857142858,23.714285714285715,21.58197278911565,26.210884353741488,Exam2017_VSa_6_1.txt,2,1
461,4.083333333333333,6,2,7,4,12,211,7.583333333333332,17.583333333333332,17,12,5,1,6,4,0,15.0,18.09090909090909,13.408759674668763,17.105985176439724,Exam2016_JSl_87_1.txt,1,1
465,4.75,8,2,4,1,8,160,3.25,20.0,13,12,1,5,3,3,0,16.0,20.714285714285715,17.000340136054422,21.0843537414966,Exam2014_TSha_16_1.txt,2,1
466,4.2727272727272725,6,2,1,1,11,187,4.2727272727272725,17.0,15,14,1,4,12,0,1,15.6,19.1,13.733571428571429,17.7609126984127,Exam2014_KKo_12_1.txt,1,1
469,4.6,11,3,3,7,10,208,4.8,20.8,21,10,11,6,13,1,0,18.33333333333333,23.444444444444446,17.369664902998238,22.02257495590829,Exam2017_NMya_14_1.txt,1,1
471,6.0,11,3,2,1,7,188,8.0,26.85714285714285,13,10,3,1,5,1,1,23.66666666666667,28.33333333333333,24.31111111111111,30.10277777777777,Exam2016_OR_86_1.txt,4,1
472,4.083333333333333,5,3,0,3,12,253,5.666666666666668,21.08333333333333,19,16,3,4,12,0,1,16.363636363636363,20.545454545454547,15.840226944772398,19.676318378591105,Exam2014_LPo_12_1.txt,2,1
474,3.7857142857142856,5,3,1,1,14,253,8.428571428571429,18.071428571428573,19,16,3,3,8,1,1,14.923076923076923,18.15384615384616,17.129898306821385,20.379045313660697,Exam2014_ESha_65_1.txt,2,1
475,5.222222222222221,9,3,6,4,9,258,8.11111111111111,28.66666666666667,22,17,5,6,10,5,1,24.25,29.75,22.246726190476192,27.92559523809524,Exam2016_JSl_115_1.txt,10,1
481,6.666666666666668,9,4,4,5,6,147,3.333333333333333,24.5,10,6,4,3,10,1,2,22.6,27.2,21.07,25.74,Exam2017_EGe_166_1.txt,2,1
484,4.333333333333333,8,3,3,2,9,185,7.444444444444445,20.55555555555556,10,9,1,4,11,2,0,18.625,23.125,17.304910714285715,21.107142857142858,Exam2014_ASt_34_1.txt,4,1
485,5.7,10,3,2,0,10,248,9.4,24.8,21,15,6,11,7,1,0,19.222222222222214,24.222222222222214,18.38659611992945,23.63932980599647,Exam2019_ABu_43_1.txt,1,1
486,3.071428571428572,5,2,1,1,14,191,7.571428571428571,13.642857142857142,16,14,2,3,12,1,0,12.0,15.230769230769232,11.707424626655396,15.27555713517252,Exam2015_IBy_3_1.txt,1,1
487,4.133333333333334,6,3,2,1,15,295,6.4,19.666666666666668,25,24,1,7,10,0,1,15.714285714285715,20.214285714285715,15.785808834023118,20.06282546818261,Exam2014_EPa_59_1.txt,2,1
489,3.6,7,0,6,5,10,248,5.4,24.8,17,11,6,3,7,0,2,21.33333333333333,27.444444444444446,21.58161375661376,26.83712522045856,Exam2016_MTsy_24_1.txt,1,1
491,4.153846153846153,6,2,1,1,13,189,5.384615384615384,14.538461538461537,16,15,1,0,12,0,0,9.75,12.833333333333336,11.72784090909091,14.949401755651756,Exam2014_ESha_14_1.txt,1,1
494,3.6,5,2,1,1,10,171,7.4,17.1,12,11,1,3,10,0,0,17.333333333333332,20.0,15.527910052910054,18.40176366843033,Exam2017_DPe_82_1.txt,2,1
495,3.2916666666666665,6,1,1,0,24,338,4.166666666666667,14.083333333333336,24,21,3,11,16,1,0,12.26086956521739,14.91304347826087,13.11723997920784,15.787525916353236,Exam2014_DZu_24_1.txt,4,1
496,3.4,6,2,2,0,15,213,4.6,14.2,18,17,1,3,9,0,0,11.857142857142858,14.785714285714285,12.866448432519862,15.78327565291851,Exam2017_MPa_26_1.txt,7,1
497,6.333333333333332,8,5,2,5,9,272,7.111111111111112,30.222222222222214,14,10,4,9,23,0,1,23.5,29.75,21.442559523809525,28.238988095238096,Exam2019_ABu_147_1.txt,1,1
499,3.625,7,2,2,0,16,239,5.625,14.9375,18,17,1,0,28,1,0,11.533333333333331,15.133333333333333,12.252748547748547,16.214938394938393,Exam2017_NMya_12_1.txt,1,1
501,4.454545454545454,7,2,6,2,11,218,8.727272727272727,19.818181818181817,15,12,3,7,10,3,3,16.4,20.0,16.311071428571427,20.618253968253967,Exam2017_EGe_203_1.txt,6,1
502,5.0,7,3,5,1,8,182,5.375,22.75,12,10,2,3,13,4,0,18.285714285714285,22.57142857142857,21.59557823129252,26.122789115646263,Exam2014_ZEv_14_1.txt,1,1
503,5.125,8,3,1,4,8,260,7.375,32.5,13,8,5,7,14,1,0,33.0,37.85714285714285,33.99013605442177,40.02517006802721,Exam2017_EGe_88_1.txt,1,1
504,3.5625,7,2,9,5,16,246,4.75,15.375,17,13,4,5,10,8,1,12.133333333333333,16.0,12.249473674473675,16.05047249047249,Exam2016_EKu_61_1.txt,4,1
507,5.25,8,3,3,1,8,227,14.125,28.375,14,13,1,11,16,1,0,27.285714285714285,35.142857142857146,25.361224489795923,33.252380952380946,Exam2014_MGr_19_1.txt,3,1
508,3.8,8,0,2,4,10,219,8.4,21.9,27,19,8,4,5,3,1,18.11111111111111,22.88888888888889,19.771604938271604,24.03399470899471,Exam2014_ASt_42_1.txt,4,1
510,5.285714285714286,7,3,10,1,7,180,7.0,25.714285714285715,10,9,1,5,6,11,0,20.5,26.0,19.577777777777783,25.230555555555554,Exam2017_OBy_19_1.txt,4,1
511,5.454545454545454,11,3,4,2,11,258,4.545454545454546,23.45454545454545,26,17,9,3,18,2,0,18.9,25.4,18.385952380952386,25.93896825396825,Exam2017_ABl_41_1.txt,1,1
516,4.5,7,3,2,3,8,181,5.625,22.625,12,8,4,2,10,2,1,21.285714285714285,26.714285714285715,18.752721088435365,23.68673469387755,Exam2014_VPe_10_1.txt,3,1
517,4.090909090909091,8,2,7,1,11,207,9.363636363636363,18.818181818181817,16,15,1,7,6,7,0,15.3,19.3,15.16515873015873,18.98964285714285,Exam2017_OBy_34_1.txt,4,1
522,3.6666666666666665,6,2,1,2,12,165,5.416666666666668,13.75,15,13,2,5,13,1,0,13.545454545454543,15.818181818181818,14.60348616030434,17.202607241243605,Exam2017_OBy_38_1.txt,2,1
527,3.8181818181818175,10,2,2,1,11,180,5.090909090909091,16.363636363636363,12,9,3,2,12,1,2,13.8,17.3,13.676706349206349,17.27027777777778,Exam2016_JSl_24_1.txt,4,1
531,5.0,7,3,1,3,6,182,6.0,30.33333333333333,19,13,6,5,16,1,0,32.2,40.0,29.54333333333333,35.56,Exam2014_ASt_41_1.txt,2,1
533,4.4444444444444455,6,3,3,2,9,153,6.888888888888888,17.0,14,12,2,4,10,2,1,13.75,17.5,13.735416666666667,17.141815476190473,Exam2017_VSa_95_1.txt,1,1
536,4.5,6,3,1,0,4,107,4.5,26.75,4,3,1,3,3,1,0,20.33333333333333,27.33333333333333,19.666666666666668,26.88888888888889,Exam2016_NMa_21_1.txt,3,1
538,4.909090909090909,7,3,1,1,11,218,5.454545454545454,19.818181818181817,14,12,2,5,11,1,0,14.8,19.6,15.223253968253973,20.04718253968253,Exam2014_DAr_22_1.txt,3,1
539,5.666666666666668,9,2,1,3,6,157,3.6666666666666665,26.16666666666667,14,7,7,5,5,1,0,21.0,27.2,20.87333333333333,25.95666666666667,Exam2019_ABu_54_1.txt,1,1
540,3.5,6,2,1,3,12,225,7.666666666666668,18.75,20,18,2,2,11,1,0,15.272727272727272,19.545454545454547,15.216574839302114,19.51201626656172,Exam2014_DAr_23_1.txt,1,1
542,4.857142857142857,7,3,4,3,7,171,5.142857142857143,24.42857142857143,14,10,4,1,11,1,3,17.5,23.33333333333333,17.719444444444445,22.88055555555556,Exam2016_JSl_4_1.txt,1,1
543,6.285714285714287,9,4,0,5,7,226,9.857142857142858,32.285714285714285,17,12,5,8,9,0,1,28.33333333333333,36.333333333333336,29.31111111111111,37.75277777777778,Exam2014_DAr_24_1.txt,2,1
546,4.875,10,3,3,3,8,185,5.875,23.125,16,12,4,1,10,2,0,19.714285714285715,26.142857142857142,21.15340136054422,27.190476190476197,Exam2017_EGe_144_1.txt,3,1
549,3.5,7,1,0,0,12,211,7.083333333333332,17.583333333333332,17,13,4,2,5,0,0,13.454545454545457,16.90909090909091,17.232434736980192,20.35267611176702,Exam2014_ZEv_9_1.txt,7,1
550,5.4444444444444455,8,4,1,4,9,309,11.22222222222222,34.333333333333336,22,12,10,6,20,0,0,32.5,40.625,28.470238095238088,36.22931547619048,Exam2019_ABu_236_1.txt,1,1
551,4.8,8,3,2,5,10,236,8.1,23.6,22,14,8,3,8,1,0,18.11111111111111,22.33333333333333,18.03690476190476,22.62336860670194,Exam2014_VPe_21_1.txt,1,1
557,3.733333333333333,6,2,2,1,15,272,9.4,18.133333333333333,24,23,1,6,8,0,3,16.0,19.928571428571427,16.293394502323075,19.813620902906614,Exam2014_EPa_66_1.txt,3,1
560,3.1764705882352944,9,1,4,1,17,204,4.647058823529412,12.0,25,22,3,7,14,5,0,10.1875,12.1875,13.803616955960706,16.255840513653013,Exam2017_EGe_235_1.txt,3,1
561,3.9230769230769234,7,3,1,1,13,218,5.769230769230768,16.76923076923077,18,15,3,4,11,2,0,16.0,19.0,16.715452140452143,19.98013468013468,Exam2017_DPe_29_1.txt,2,1
564,5.833333333333332,8,3,2,1,6,164,5.333333333333333,27.33333333333333,9,8,1,4,6,2,1,22.4,30.2,21.716666666666665,29.41333333333333,Exam2016_JSl_33_1.txt,3,1
567,4.428571428571429,7,2,7,3,14,223,6.071428571428571,15.928571428571429,18,14,4,6,15,6,0,13.0,17.076923076923073,12.551102956872189,16.432465611311766,Exam2017_NChe_11_1.txt,2,1
570,3.6666666666666665,5,2,0,3,6,81,4.5,13.5,7,5,2,1,5,0,0,12.2,15.2,12.136666666666668,14.936666666666666,Exam2014_ESha_26_1.txt,2,1
571,5.111111111111111,8,3,3,4,9,183,7.222222222222222,20.33333333333333,13,10,3,2,13,2,0,14.75,19.5,15.004017857142856,19.46696428571429,Exam2014_ESha_31_1.txt,1,1
572,4.777777777777779,8,3,12,3,9,243,8.777777777777779,27.0,10,10,0,1,10,11,0,21.0,29.25,20.61458333333333,27.697172619047624,Exam2016_EKu_7_1.txt,5,1
573,4.25,7,2,0,0,12,193,4.833333333333333,16.083333333333332,14,14,0,2,3,0,0,12.818181818181818,17.727272727272727,12.92658402203857,17.739351305260392,Exam2014_DAr_39_1.txt,2,1
574,3.3529411764705883,5,2,1,4,17,249,8.647058823529411,14.647058823529411,22,18,4,4,6,1,0,9.6875,13.4375,11.123994321650573,14.927607982295482,Exam2014_EPa_8_1.txt,2,1
575,3.1428571428571432,4,3,0,0,7,102,5.7142857142857135,14.571428571428571,9,9,0,2,6,0,0,8.833333333333334,13.0,9.194444444444445,13.138888888888893,Exam2017_ABl_4_1.txt,1,1
577,5.222222222222221,9,3,2,0,9,182,3.7777777777777777,20.222222222222214,13,10,3,7,2,2,1,16.375,19.875,18.752380952380957,22.843601190476196,Exam2014_AAl_37_1.txt,3,1
578,5.166666666666667,6,3,2,5,6,154,5.333333333333333,25.66666666666667,9,7,2,8,7,0,1,20.4,26.6,20.45,25.15333333333333,Exam2016_JSl_175_1.txt,6,1
581,3.888888888888889,6,3,1,3,9,166,6.4444444444444455,18.444444444444443,17,14,3,2,13,1,1,16.0,20.375,16.089285714285715,19.979315476190475,Exam2014_DZu_13_1.txt,3,1
585,4.6,9,2,5,1,10,201,4.0,20.1,11,9,2,5,2,5,0,17.22222222222222,22.222222222222214,17.811067019400355,22.48289241622575,Exam2014_TSha_10_1.txt,3,1
586,3.636363636363636,7,1,1,2,11,192,3.0,17.454545454545453,11,9,2,4,7,0,2,17.9,21.2,21.622023809523807,26.0525,Exam2014_ADe_8_1.txt,1,1
589,4.454545454545454,7,3,1,2,11,211,7.909090909090909,19.181818181818183,13,11,2,2,10,3,0,14.6,18.4,14.175198412698412,17.924444444444443,Exam2014_KKo_5_1.txt,3,1
591,4.625,7,2,2,5,8,216,7.25,27.0,12,8,4,6,2,1,1,26.285714285714285,31.42857142857143,23.019047619047623,28.25544217687075,Exam2014_VPe_31_1.txt,1,1
593,6.5,9,5,0,3,4,174,14.0,43.5,13,8,5,7,14,0,0,34.333333333333336,43.33333333333334,35.72222222222222,44.38888888888889,Exam2019_ABu_183_1.txt,1,1
